CLNT_ID,LABEL
243765,F
254181,F
91687,F
61124,F
156536,F
148388,F
31179,F
164694,F
198749,F
186844,F
86417,F
144418,F
53816,F
25721,F
139300,F
152421,F
141800,F
130966,F
216550,F
11161,F
201091,F
140721,F
58988,F
96435,F
130938,F
224713,F
241101,F
164526,F
12260,F
104299,F
94805,F
213268,F
45015,F
134059,F
203171,F
18409,F
225987,F
190434,F
13068,F
95291,F
61026,F
215011,F
254923,F
196045,F
20154,F
203926,F
131812,F
149966,F
127625,F
196695,F
26052,F
213019,F
174777,F
254381,F
183248,F
157281,F
93770,F
241262,F
36959,F
59134,F
9188,F
97643,F
235806,F
41757,F
172938,F
52521,F
37138,F
112642,F
150302,F
198704,F
128311,F
114330,F
156625,F
175291,F
94987,F
242407,F
216423,F
17500,F
133244,F
257172,F
177892,F
89834,F
67515,F
252562,F
182869,F
210362,F
107253,F
60940,F
221122,F
16235,F
255004,F
240361,F
261927,F
82332,F
21899,F
228402,F
66938,F
123128,F
8295,F
250983,F
95746,F
112292,F
62933,F
101608,F
180744,F
32799,F
182859,F
262693,F
14003,F
53534,F
192365,F
14600,F
215444,F
217506,F
64512,F
12882,F
106241,F
153622,F
229485,F
94577,F
65274,F
158201,F
257863,F
158648,F
155979,F
194684,F
3412,F
65327,F
19093,F
208972,F
239086,F
174724,F
246259,F
220939,F
80882,F
192531,F
196175,F
201389,F
187855,F
50189,F
58576,F
110663,F
223327,F
111468,F
239327,F
162589,F
20379,F
210485,F
107357,F
1519,F
201608,F
239719,F
204402,F
117889,F
69723,F
206946,F
133927,F
154429,F
21817,F
129132,F
80707,F
201452,F
197484,F
245182,F
136792,F
181757,F
261107,F
193727,F
188112,F
122835,F
75553,F
31686,F
40614,F
228586,F
136522,F
225899,F
194497,F
26591,F
224160,F
102125,F
200798,F
57953,F
129601,F
224383,F
49397,F
166143,F
53587,F
108951,F
84664,F
163310,F
202334,F
228327,F
214982,F
197905,F
168240,F
31050,F
170190,F
57411,F
52589,F
124798,F
103344,F
88328,F
137949,F
105308,F
49768,F
197398,F
200976,F
251641,F
423,F
214095,F
185728,F
192919,F
82503,F
171975,F
126908,F
231670,F
47036,F
63725,F
90306,F
126848,F
13382,F
43447,F
65117,F
64873,F
75972,F
74408,F
3386,F
164491,F
62128,F
90650,F
141410,F
68348,F
228878,F
33413,F
173935,F
119100,F
84648,F
215315,F
25026,F
261672,F
77103,F
205383,F
179522,F
203110,F
105473,F
135926,F
99988,F
109036,F
149799,F
66381,F
85194,F
90060,F
41535,F
47924,F
10251,F
247305,F
31031,F
49566,F
199287,F
225031,F
29255,F
108941,F
76998,F
171993,F
19275,F
130220,F
239117,F
41332,F
79035,F
227075,F
259860,F
71496,F
211221,F
134398,F
107133,F
151353,F
120329,F
168378,F
201053,F
180517,F
160474,F
84984,F
39521,F
82009,F
182970,F
144771,F
243370,F
258202,F
40729,F
122270,F
215690,F
38618,F
141439,F
205941,F
34227,F
247531,F
43040,F
2778,F
98295,F
165080,F
235950,F
200559,F
37488,F
200061,F
177131,F
237404,F
88507,F
223789,F
120474,F
59308,F
252125,F
180757,F
10090,F
195575,F
177563,F
109605,F
225651,F
201541,F
37957,F
152018,F
124287,F
231624,F
12806,F
195802,F
155403,F
236760,F
217180,F
43426,F
53326,F
168438,F
81821,F
72247,F
87726,F
207432,F
228230,F
178940,F
167107,F
20552,F
91549,F
89526,F
81493,F
26131,F
135264,F
53603,F
27415,F
254167,F
90616,F
76007,F
159600,F
8055,F
93719,F
123935,F
10854,F
96868,F
15471,F
230512,F
190358,F
207143,F
65721,F
231639,F
96814,F
186048,F
187185,F
194415,F
157784,F
254978,F
164492,F
5730,F
217400,F
28753,F
171169,F
19306,F
36737,F
17267,F
219375,F
22316,F
46544,F
4150,F
124598,F
108754,F
101938,F
98073,F
162765,F
99067,F
159549,F
250504,F
67718,F
60510,F
231107,F
117360,F
99600,F
115522,F
171665,F
64163,F
223602,F
31166,F
85765,F
144462,F
10753,F
223492,F
224983,F
248467,F
139243,F
236294,F
53117,F
201572,F
258511,F
96681,F
96703,F
139945,F
249229,F
202565,F
34817,F
148146,F
83757,F
195139,F
221913,F
69082,F
176283,F
158941,F
146185,F
88235,F
123325,F
190387,F
31081,F
7626,F
5366,F
198796,F
65044,F
216248,F
5388,F
125539,F
63886,F
51250,F
228356,F
238584,F
78188,F
216232,F
97982,F
156118,F
232968,F
115222,F
109033,F
161079,F
45532,F
16193,F
203312,F
41984,F
96663,F
212095,F
66876,F
1763,F
177680,F
248664,F
69585,F
54926,F
74750,F
259950,F
37653,F
45164,F
120802,F
209002,F
70113,F
186681,F
37492,F
236107,F
99702,F
169050,F
125545,F
54248,F
20527,F
240480,F
158429,F
186623,F
199774,F
6109,F
257818,F
210595,F
55907,F
146014,F
175248,F
204356,F
45836,F
47879,F
74950,F
189724,F
214198,F
206179,F
56628,F
31530,F
15153,F
233359,F
260404,F
250150,F
10556,F
164505,F
152488,F
77406,F
261216,F
28274,F
139341,F
262841,F
49702,F
116193,F
98729,F
110407,F
67624,F
236217,F
214048,F
251633,F
193180,F
251304,F
214690,F
211805,F
234683,F
134804,F
91176,F
111713,F
170222,F
239754,F
216322,F
257972,F
130612,F
216295,F
185983,F
2796,F
249614,F
194579,F
43275,F
59884,F
37447,F
171655,F
9987,F
214195,F
233757,F
1677,F
39351,F
62397,F
239230,F
78396,F
82387,F
178882,F
155258,F
252058,F
152763,F
256597,F
155509,F
168744,F
73302,F
168747,F
112683,F
104921,F
227389,F
247204,F
129922,F
253901,F
238490,F
38575,F
209415,F
164347,F
230298,F
36994,F
114042,F
117064,F
107577,F
14270,F
102094,F
131040,F
235138,F
39697,F
103649,F
199635,F
67177,F
139963,F
113884,F
157220,F
56591,F
78167,F
203920,F
214314,F
230324,F
206357,F
170350,F
138936,F
55770,F
113175,F
219092,F
124543,F
169127,F
194032,F
4609,F
26150,F
203140,F
131447,F
176168,F
93756,F
144554,F
173579,F
161191,F
36857,F
205493,F
796,F
58995,F
237999,F
57113,F
93317,F
160950,F
91917,F
166835,F
67930,F
136783,F
208943,F
146980,F
80396,F
49208,F
11685,F
133977,F
20499,F
224748,F
43009,F
186802,F
184235,F
59421,F
227546,F
30652,F
206382,F
178351,F
55847,F
27790,F
131899,F
67859,F
241568,F
140921,F
74691,F
225638,F
19379,F
182509,F
182184,F
55064,F
90795,F
31421,F
158656,F
193370,F
123615,F
43373,F
147355,F
174468,F
12230,F
67971,F
180639,F
142858,F
99595,F
135016,F
134390,F
107759,F
167538,F
41360,F
131253,F
69978,F
196917,F
72433,F
81981,F
257718,F
181588,F
150656,F
182853,F
156090,F
121940,F
151331,F
107607,F
89692,F
90249,F
215083,F
124885,F
70869,F
52658,F
99432,F
78484,F
176322,F
175008,F
142940,F
15746,F
110767,F
194100,F
61787,F
148450,F
132096,F
175278,F
76648,F
41216,F
10096,F
156492,F
117678,F
161304,F
105981,F
32161,F
58708,F
247583,F
115107,F
163807,F
17139,F
88329,F
124989,F
149382,F
160209,F
210581,F
21048,F
5030,F
35034,F
189158,F
198862,F
17871,F
184938,F
258691,F
60444,F
217572,F
32431,F
145321,F
196034,F
66742,F
145350,F
14675,F
218835,F
112279,F
147050,F
108893,F
157606,F
157819,F
52125,F
190602,F
237043,F
155795,F
246319,F
153856,F
31535,F
255982,F
215772,F
88294,F
262981,F
152852,F
253663,F
47559,F
161779,F
205203,F
144753,F
234901,F
190991,F
119814,F
175335,F
191682,F
149060,F
122340,F
220345,F
38048,F
63526,F
149475,F
19621,F
114710,F
63833,F
41224,F
100341,F
234562,F
48195,F
129911,F
261611,F
146710,F
240641,F
89977,F
162619,F
104718,F
129795,F
175125,F
84348,F
19705,F
203392,F
7063,F
166813,F
59799,F
230631,F
112673,F
146286,F
110817,F
10350,F
125121,F
69880,F
195527,F
254555,F
53764,F
162330,F
9697,F
70710,F
203203,F
254989,F
177559,F
22585,F
57519,F
32710,F
145767,F
185550,F
207593,F
218024,F
139751,F
207974,F
64969,F
6198,F
32629,F
100989,F
186827,F
165409,F
191531,F
104946,F
54884,F
59461,F
235241,F
252405,F
109982,F
50604,F
119836,F
137855,F
153435,F
29748,F
117488,F
226431,F
222285,F
259253,F
118970,F
6419,F
169195,F
155026,F
52810,F
93916,F
195732,F
80732,F
27544,F
33476,F
173228,F
212118,F
151017,F
241194,F
44881,F
90011,F
26324,F
51075,F
77605,F
81036,F
61424,F
178626,F
30303,F
138745,F
15930,F
102211,F
229231,F
72921,F
23401,F
76668,F
189036,F
3853,F
111968,F
129893,F
126227,F
254220,F
194662,F
40377,F
212729,F
118102,F
149220,F
230694,F
117317,F
67211,F
18053,F
89212,F
114242,F
21991,F
177099,F
92492,F
61314,F
133158,F
182989,F
77260,F
208756,F
189971,F
41922,F
251278,F
213141,F
150957,F
111657,F
192614,F
233726,F
221471,F
205666,F
212023,F
216418,F
66612,F
151699,F
80740,F
52682,F
11942,F
159744,F
173377,F
199924,F
108651,F
128924,F
234832,F
151603,F
121266,F
70666,F
82742,F
1581,F
201020,F
127362,F
143659,F
230456,F
186900,F
74283,F
71622,F
160634,F
100036,F
152581,F
63383,F
27766,F
216227,F
134743,F
176709,F
162387,F
75973,F
48732,F
162290,F
15987,F
94328,F
232958,F
169212,F
203039,F
231914,F
70778,F
224890,F
78182,F
150417,F
179218,F
18228,F
196474,F
248408,F
32156,F
69234,F
254507,F
7913,F
86428,F
262798,F
119048,F
200606,F
154387,F
174624,F
145180,F
121447,F
114123,F
62347,F
24141,F
47234,F
212993,F
93467,F
208716,F
258346,F
28431,F
136254,F
49519,F
119144,F
182865,F
191793,F
18428,F
1315,F
1836,F
87636,F
16806,F
249050,F
18168,F
141632,F
8441,F
234603,F
247106,F
46326,F
247579,F
62950,F
18507,F
42438,F
185524,F
94338,F
176549,F
140168,F
50357,F
66274,F
173109,F
210085,F
129524,F
129225,F
156898,F
192331,F
72357,F
112461,F
128034,F
45207,F
47558,F
182963,F
174254,F
167471,F
247548,F
204098,F
256955,F
120924,F
120098,F
183286,F
232394,F
12686,F
140288,F
260814,F
240074,F
231562,F
224081,F
93377,F
17607,F
89686,F
90411,F
52257,F
219380,F
243416,F
74796,F
178612,F
113450,F
108490,F
108773,F
250977,F
141651,F
254847,F
9036,F
179861,F
219978,F
117103,F
116624,F
239167,F
27881,F
249220,F
117144,F
55346,F
129641,F
227670,F
125613,F
21506,F
107752,F
19432,F
46774,F
215194,F
101031,F
23976,F
173632,F
15943,F
165598,F
108125,F
24618,F
71757,F
173440,F
205173,F
252725,F
202166,F
82451,F
57603,F
17535,F
243825,F
169427,F
62337,F
174402,F
114786,F
93580,F
94289,F
201539,F
119485,F
159968,F
180326,F
187681,F
113093,F
68791,F
184339,F
253230,F
82919,F
183058,F
168015,F
152899,F
34796,F
76460,F
53641,F
135617,F
5534,F
211623,F
246325,F
26996,F
61359,F
201934,F
54641,F
197003,F
174673,F
212988,F
189574,F
165123,F
126405,F
4108,F
110486,F
97202,F
121288,F
54350,F
13851,F
18523,F
80357,F
214110,F
50647,F
30275,F
162849,F
5137,F
154985,F
140154,F
206589,F
198483,F
198474,F
239184,F
101947,F
482,F
148752,F
1274,F
150425,F
151628,F
118343,F
113809,F
68430,F
132800,F
8898,F
131358,F
161622,F
126485,F
261125,F
111818,F
80989,F
164276,F
249960,F
92790,F
195417,F
41610,F
145989,F
124941,F
30587,F
252415,F
151182,F
181454,F
85264,F
227195,F
47230,F
133405,F
241676,F
99157,F
105884,F
235551,F
217836,F
141854,F
204945,F
231428,F
46567,F
88133,F
90089,F
18676,F
245815,F
164273,F
79359,F
196157,F
221486,F
178060,F
189947,F
9382,F
64702,F
153158,F
67061,F
79876,F
99326,F
205821,F
117751,F
173439,F
77138,F
58964,F
232447,F
184513,F
211562,F
185921,F
109587,F
158057,F
198268,F
214201,F
122684,F
183116,F
150899,F
244629,F
173066,F
21199,F
74528,F
245348,F
67278,F
237262,F
81270,F
87220,F
260313,F
105571,F
14108,F
99337,F
81221,F
170602,F
116260,F
182222,F
33324,F
232262,F
43913,F
151314,F
199207,F
23862,F
91141,F
112514,F
147508,F
31920,F
260453,F
253746,F
242023,F
14906,F
77999,F
123026,F
128662,F
28248,F
17844,F
34058,F
185880,F
183896,F
119559,F
37887,F
186275,F
102079,F
174023,F
110108,F
80114,F
13782,F
237939,F
36571,F
243659,F
176537,F
170371,F
57260,F
129671,F
14726,F
12910,F
54117,F
116752,F
230996,F
87119,F
121857,F
12565,F
130783,F
53528,F
193708,F
71072,F
169989,F
116040,F
31565,F
202743,F
142615,F
132070,F
29216,F
214620,F
36930,F
70362,F
203330,F
62411,F
154785,F
101917,F
254245,F
74116,F
213281,F
148580,F
130695,F
246967,F
201032,F
251328,F
50745,F
38194,F
128857,F
148636,F
133461,F
247332,F
15316,F
205169,F
8301,F
37775,F
93247,F
87689,F
207965,F
253913,F
50130,F
169637,F
263070,F
172663,F
50428,F
123767,F
148003,F
236226,F
116362,F
138255,F
224831,F
243079,F
58063,F
53119,F
93121,F
20893,F
174379,F
208807,F
26627,F
103751,F
27341,F
213796,F
146673,F
19648,F
9419,F
202787,F
152229,F
111110,F
259107,F
229782,F
136244,F
241266,F
228072,F
210997,F
39693,F
88869,F
107078,F
163782,F
193359,F
53857,F
133335,F
153387,F
26206,F
119260,F
14759,F
224415,F
49594,F
219891,F
197017,F
249915,F
390,F
21225,F
233532,F
191933,F
114013,F
176414,F
119060,F
61184,F
27529,F
22801,F
116066,F
183986,F
123931,F
244236,F
1175,F
69969,F
182857,F
246467,F
211556,F
105412,F
144026,F
30225,F
225780,F
142905,F
129425,F
253983,F
205180,F
86444,F
69009,F
256559,F
142983,F
126739,F
115881,F
182309,F
11581,F
68618,F
54494,F
257636,F
39434,F
147578,F
98583,F
248474,F
52683,F
96407,F
222892,F
44531,F
17832,F
773,F
250877,F
107707,F
234872,F
151987,F
229625,F
97349,F
247297,F
214077,F
184840,F
57513,F
16981,F
31105,F
104531,F
16535,F
98003,F
215899,F
231402,F
146934,F
248668,F
155773,F
197592,F
103439,F
40919,F
88059,F
134103,F
236013,F
176979,F
126043,F
127417,F
214349,F
207702,F
38169,F
222408,F
62840,F
209066,F
98810,F
68996,F
58114,F
30819,F
78651,F
179038,F
154065,F
130800,F
153778,F
163705,F
78860,F
236184,F
118576,F
75624,F
194424,F
131846,F
244455,F
165332,F
81234,F
186070,F
193837,F
81289,F
68269,F
217827,F
146048,F
85975,F
224479,F
50472,F
55003,F
34734,F
170136,F
72987,F
70150,F
65802,F
174755,F
15894,F
159568,F
60590,F
226967,F
246743,F
262112,F
84001,F
659,F
59125,F
258606,F
100219,F
203130,F
44246,F
225748,F
129423,F
211023,F
211521,F
205401,F
184121,F
225648,F
249171,F
153643,F
60884,F
9805,F
180358,F
129468,F
94908,F
77919,F
191136,F
126972,F
239501,F
103707,F
87750,F
169039,F
170738,F
95192,F
204794,F
7704,F
230153,F
165455,F
10413,F
90265,F
159056,F
145014,F
93876,F
133637,F
67562,F
248366,F
135838,F
221502,F
249912,F
38678,F
193178,F
231193,F
209026,F
108917,F
237203,F
11726,F
258901,F
214466,F
148748,F
109226,F
174663,F
108058,F
213314,F
225493,F
45778,F
57920,F
70883,F
14607,F
116139,F
31425,F
89974,F
131692,F
222049,F
60013,F
250578,F
182489,F
141224,F
155504,F
97722,F
176449,F
222935,F
5192,F
251627,F
90640,F
116299,F
97292,F
227483,F
53846,F
222953,F
250432,F
61307,F
59511,F
54252,F
49357,F
248458,F
262408,F
234746,F
170111,F
117158,F
22417,F
217735,F
126745,F
223421,F
162972,F
198940,F
56642,F
258233,F
105732,F
209491,F
100786,F
1279,F
136121,F
189331,F
248504,F
175193,F
252602,F
34199,F
124069,F
216626,F
45981,F
37709,F
2457,F
92501,F
156027,F
123466,F
145102,F
121962,F
162859,F
41307,F
53403,F
70641,F
48209,F
151460,F
35080,F
18434,F
235043,F
137483,F
204305,F
248150,F
194742,F
242042,F
104021,F
65801,F
104491,F
116449,F
63523,F
211604,F
157903,F
142724,F
145937,F
176025,F
195449,F
204757,F
91008,F
45152,F
44679,F
204754,F
179145,F
191766,F
53573,F
225370,F
244681,F
224555,F
46818,F
8811,F
167153,F
67406,F
112774,F
221173,F
45138,F
71039,F
96053,F
142816,F
196551,F
247274,F
173550,F
171685,F
55793,F
45498,F
199244,F
55720,F
41425,F
97434,F
175272,F
52126,F
126283,F
80030,F
74974,F
185525,F
239104,F
141561,F
47068,F
103761,F
159013,F
106988,F
138439,F
180231,F
183129,F
216296,F
13904,F
130979,F
175110,F
222292,F
40077,F
116847,F
190495,F
208467,F
43817,F
203906,F
198109,F
165819,F
860,F
208250,F
192548,F
170708,F
29495,F
63069,F
158972,F
14460,F
157987,F
168616,F
194469,F
138234,F
38566,F
112965,F
193188,F
144955,F
55698,F
3122,F
53986,F
24734,F
229854,F
29908,F
124091,F
35597,F
200471,F
104340,F
106389,F
44519,F
161106,F
252051,F
23232,F
128072,F
2509,F
212471,F
32727,F
52423,F
235592,F
173317,F
111025,F
201180,F
190949,F
2662,F
101875,F
207823,F
177052,F
53566,F
125986,F
248118,F
120274,F
223360,F
79478,F
78904,F
81732,F
215568,F
36453,F
151117,F
222034,F
102405,F
19410,F
207865,F
51821,F
238246,F
30863,F
110657,F
247674,F
83123,F
224407,F
221266,F
195103,F
193691,F
174160,F
210539,F
217271,F
43420,F
124997,F
147654,F
105760,F
234529,F
62741,F
74752,F
78348,F
150070,F
128883,F
195339,F
178585,F
112979,F
1742,F
253924,F
95616,F
64099,F
205335,F
200148,F
32992,F
60373,F
209351,F
219373,F
227355,F
198188,F
98230,F
26136,F
262790,F
207173,F
171644,F
15644,F
230140,F
162592,F
207344,F
204319,F
147236,F
198808,F
196617,F
258127,F
218320,F
39951,F
173801,F
93806,F
193511,F
127850,F
105237,F
25161,F
88090,F
227022,F
127414,F
236212,F
245680,F
63516,F
255402,F
64321,F
103783,F
57841,F
241300,F
228863,F
155361,F
41857,F
130763,F
202726,F
38120,F
151601,F
100190,F
230410,F
179890,F
170338,F
50152,F
146239,F
12690,F
25083,F
21499,F
7203,F
236368,F
16863,F
162383,F
93420,F
171671,F
252452,F
197933,F
236085,F
208358,F
124702,F
262130,F
68555,F
191357,F
117697,F
16866,F
195370,F
130853,F
83710,F
53146,F
256612,F
119794,F
235032,F
137918,F
14683,F
44411,F
129211,F
114819,F
231016,F
163228,F
245145,F
165002,F
84163,F
191039,F
170426,F
144782,F
58367,F
209062,F
83564,F
43050,F
173041,F
124661,F
49371,F
104741,F
209990,F
200248,F
144687,F
241470,F
239851,F
227200,F
150449,F
108179,F
133040,F
174936,F
78931,F
6708,F
137905,F
5556,F
53268,F
65402,F
163167,F
125680,F
211963,F
14575,F
74008,F
92018,F
32657,F
172673,F
248070,F
148073,F
161299,F
80942,F
9727,F
219082,F
191135,F
108021,F
184617,F
23168,F
192321,F
230732,F
202844,F
78424,F
195223,F
178352,F
207378,F
180876,F
96404,F
28043,F
99362,F
155231,F
105580,F
37228,F
182998,F
156161,F
87328,F
256226,F
217887,F
200779,F
87304,F
89400,F
166661,F
156131,F
117201,F
24891,F
9298,F
97452,F
195062,F
208952,F
16753,F
35755,F
27206,F
97753,F
105126,F
18987,F
73946,F
166313,F
105127,F
71300,F
22153,F
101748,F
256446,F
203226,F
38805,F
244519,F
143264,F
163775,F
218173,F
232326,F
101016,F
159247,F
68418,F
235151,F
247634,F
74914,F
201307,F
177661,F
158072,F
51135,F
144002,F
255146,F
252814,F
239359,F
225793,F
82838,F
234490,F
128090,F
26646,F
244069,F
174255,F
95621,F
251235,F
148043,F
194675,F
103214,F
159537,F
252053,F
147807,F
2424,F
21838,F
32056,F
8550,F
48023,F
117920,F
54126,F
187465,F
111026,F
52805,F
59791,F
175891,F
16385,F
105919,F
170456,F
216294,F
88924,F
63474,F
166943,F
216991,F
165809,F
171741,F
255424,F
13124,F
45396,F
58618,F
246204,F
84708,F
175572,F
166845,F
206736,F
97910,F
29690,F
102529,F
10359,F
148029,F
248685,F
167965,F
15347,F
238914,F
48675,F
222960,F
145783,F
234917,F
113653,F
179570,F
258441,F
131892,F
22625,F
89963,F
45653,F
138799,F
125689,F
112897,F
12850,F
54433,F
232519,F
217884,F
152460,F
27492,F
131235,F
137726,F
155356,F
154177,F
48074,F
220910,F
206950,F
15549,F
226318,F
12228,F
140924,F
254967,F
151720,F
71237,F
118912,F
133501,F
23777,F
193534,F
102846,F
46142,F
41825,F
91747,F
78201,F
36684,F
77596,F
244227,F
61826,F
131441,F
209350,F
73085,F
119244,F
208997,F
155707,F
243069,F
14386,F
45973,F
40911,F
152257,F
50945,F
123823,F
45410,F
36858,F
182757,F
11778,F
204139,F
13034,F
163434,F
261381,F
111770,F
127542,F
90008,F
187765,F
90693,F
69352,F
103687,F
115736,F
87443,F
207857,F
238150,F
163495,F
240628,F
68323,F
153264,F
178454,F
252277,F
145058,F
124724,F
95113,F
11218,F
106523,F
239769,F
99797,F
116960,F
72785,F
205760,F
90054,F
238407,F
117111,F
87250,F
5816,F
22618,F
161046,F
107827,F
253769,F
225671,F
18240,F
96262,F
250056,F
182566,F
99648,F
240592,F
216017,F
106511,F
153687,F
171252,F
202882,F
171836,F
108482,F
171839,F
155388,F
117330,F
187959,F
64440,F
258075,F
261847,F
254152,F
98559,F
196251,F
251793,F
84479,F
94406,F
11493,F
8584,F
240358,F
91767,F
172986,F
45755,F
181506,F
156749,F
98985,F
4846,F
40595,F
220025,F
49747,F
53701,F
126656,F
100413,F
204271,F
153814,F
134497,F
215406,F
228851,F
208340,F
163834,F
7048,F
96619,F
36243,F
241067,F
213573,F
251160,F
17228,F
128050,F
146113,F
46517,F
212525,F
77022,F
200844,F
249916,F
233416,F
130032,F
182626,F
97316,F
196452,F
57909,F
227664,F
240979,F
148421,F
104863,F
196354,F
197335,F
209148,F
147487,F
88961,F
192686,F
162139,F
41736,F
195027,F
67080,F
160439,F
244421,F
249081,F
237843,F
233838,F
74706,F
183026,F
94451,F
37784,F
253059,F
194823,F
25068,F
220460,F
188329,F
215819,F
165669,F
128471,F
177764,F
193775,F
222890,F
110249,F
167994,F
9917,F
198458,F
128233,F
83753,F
210214,F
195893,F
177465,F
121185,F
45186,F
185237,F
188655,F
48109,F
33969,F
7768,F
134511,F
238616,F
22681,F
170212,F
193308,F
1904,F
102138,F
18960,F
88040,F
126369,F
248256,F
117999,F
64591,F
202777,F
101767,F
107542,F
202195,F
38531,F
196347,F
230578,F
249726,F
192262,F
58871,F
25826,F
205064,F
202509,F
245717,F
230270,F
48180,F
220484,F
197489,F
206896,F
13514,F
144308,F
75855,F
191871,F
16961,F
203798,F
210758,F
107059,F
96836,F
232232,F
168316,F
35959,F
198279,F
261534,F
105106,F
36515,F
82844,F
15218,F
29692,F
197028,F
160224,F
58480,F
135539,F
37679,F
124284,F
239338,F
149061,F
123771,F
96609,F
14791,F
246968,F
204991,F
240065,F
163343,F
242304,F
28053,F
114139,F
258846,F
4556,F
162345,F
245465,F
109543,F
248347,F
261863,F
195538,F
207234,F
202284,F
248773,F
77835,F
145523,F
43699,F
65098,F
42049,F
46050,F
165224,F
109231,F
43826,F
27344,F
213779,F
130450,F
239925,F
8546,F
241502,F
180632,F
105268,F
114779,F
225196,F
101899,F
31010,F
101758,F
236498,F
253514,F
155179,F
183742,F
248355,F
136716,F
182861,F
73522,F
263103,F
258201,F
38358,F
153669,F
62059,F
84205,F
182593,F
147297,F
187448,F
50522,F
59860,F
231921,F
130447,F
116629,F
52258,F
261359,F
130157,F
128780,F
251693,F
153083,F
243912,F
122060,F
159290,F
184976,F
236510,F
160038,F
26334,F
87639,F
35987,F
19991,F
255418,F
255391,F
17478,F
150297,F
230666,F
136407,F
47310,F
211497,F
228985,F
85015,F
155424,F
94363,F
164663,F
114329,F
5779,F
47144,F
50843,F
242922,F
7842,F
146823,F
257538,F
191905,F
133629,F
109126,F
160511,F
251785,F
164290,F
148472,F
10246,F
18497,F
55642,F
251880,F
70019,F
187081,F
141386,F
98193,F
28655,F
59403,F
117101,F
58093,F
227887,F
227290,F
189856,F
28918,F
126139,F
163363,F
86278,F
105593,F
173187,F
73503,F
6890,F
230095,F
179873,F
57146,F
109756,F
87572,F
34350,F
261128,F
21886,F
223177,F
154551,F
89782,F
262821,F
210496,F
116663,F
98134,F
193927,F
109159,F
245614,F
45012,F
174242,F
230910,F
188148,F
228032,F
249857,F
27011,F
131620,F
183226,F
75759,F
31762,F
220060,F
181081,F
182864,F
56532,F
45886,F
56789,F
172080,F
248081,F
155342,F
80688,F
124409,F
44746,F
18379,F
161889,F
5809,F
180643,F
155720,F
134540,F
87937,F
185745,F
253678,F
25503,F
236604,F
96669,F
33079,F
229476,F
53259,F
243724,F
27369,F
193157,F
224758,F
226976,F
223000,F
8548,F
25820,F
250121,F
9388,F
144930,F
175917,F
254591,F
201196,F
242852,F
175468,F
139432,F
2529,F
95194,F
30543,F
133283,F
75870,F
241228,F
7829,F
56568,F
67965,F
223531,F
26777,F
144267,F
110794,F
154445,F
51762,F
224226,F
229484,F
207400,F
246381,F
98105,F
125679,F
186806,F
7582,F
104767,F
107822,F
100258,F
194269,F
187172,F
137124,F
228945,F
129496,F
140930,F
66699,F
70556,F
217292,F
212817,F
112981,F
17039,F
225119,F
187506,F
228653,F
109739,F
74714,F
19472,F
102721,F
123844,F
205816,F
121896,F
14933,F
50520,F
221540,F
101432,F
230388,F
114801,F
195870,F
236856,F
34539,F
242276,F
32644,F
235309,F
6964,F
83948,F
69498,F
91878,F
201129,F
75358,F
42975,F
106844,F
687,F
242918,F
63985,F
245074,F
216,F
52243,F
190051,F
40434,F
223714,F
124472,F
256874,F
107545,F
198737,F
204807,F
24595,F
173780,F
192489,F
187938,F
84804,F
259570,F
72203,F
231235,F
143754,F
127754,F
202,F
6888,F
28487,F
252776,F
32632,F
92556,F
63115,F
172253,F
259341,F
229302,F
221131,F
152208,F
105040,F
228779,F
74482,F
216661,F
135771,F
70841,F
152900,F
219089,F
143382,F
129059,F
109715,F
110592,F
222854,F
212364,F
26635,F
99056,F
114916,F
144459,F
140425,F
88726,F
164815,F
212285,F
62861,F
65609,F
216538,F
94486,F
119821,F
141289,F
262848,F
197279,F
171101,F
202360,F
5337,F
18689,F
259644,F
64641,F
46423,F
236404,F
143077,F
66355,F
238878,F
100011,F
38818,F
186526,F
55120,F
232954,F
167000,F
2431,F
165329,F
112812,F
243696,F
168709,F
145979,F
140565,F
98004,F
109284,F
241576,F
42669,F
120211,F
137608,F
174911,F
29674,F
27608,F
245212,F
204881,F
71513,F
156800,F
9790,F
2490,F
53859,F
105524,F
124782,F
241962,F
23418,F
76214,F
132192,F
71546,F
1152,F
238295,F
13417,F
60704,F
196408,F
4535,F
40508,F
83582,F
255872,F
202267,F
68600,F
239006,F
76865,F
120956,F
33420,F
117853,F
260773,F
32478,F
110741,F
223669,F
61315,F
140837,F
159264,F
48298,F
78591,F
166681,F
12067,F
255683,F
41837,F
109755,F
88098,F
151789,F
94150,F
197315,F
145355,F
146816,F
212915,F
6463,F
35863,F
156196,F
119739,F
238731,F
31531,F
135388,F
226814,F
191052,F
42057,F
143607,F
133646,F
132893,F
58715,F
203453,F
226344,F
7752,F
92285,F
261481,F
155181,F
113043,F
164745,F
34800,F
240541,F
48722,F
93165,F
130889,F
195299,F
108270,F
60506,F
11605,F
232091,F
86524,F
24255,F
206697,F
43653,F
144545,F
103141,F
214877,F
7777,F
252953,F
63522,F
220227,F
92915,F
241372,F
27468,F
110192,F
57804,F
245686,F
186392,F
86404,F
218085,F
204057,F
16537,F
234481,F
138430,F
30080,F
244341,F
262916,F
50255,F
184959,F
146204,F
184680,F
16916,F
194872,F
144625,F
1128,F
95897,F
68484,F
30216,F
145977,F
27014,F
192119,F
